Animal ID,Name,DateTime,MonthYear,Date of Birth,Outcome Type,Outcome Subtype,Animal Type,Sex upon Outcome,Age upon Outcome,Breed,Color
A909564,Lucky,07/26/2024 04:18:00 PM,Jul 2024,05/02/2024,Adoption,,Dog,Spayed Female,2 months,Australian Cattle Dog,Black/Tricolor
A907689,Dottie,07/26/2024 04:20:00 PM,Jul 2024,06/19/2022,Adoption,,Dog,Spayed Female,2 years,Australian Cattle Dog/Labrador Retriever,Blue Merle/Black
A905256,Maggie,07/26/2024 04:21:00 PM,Jul 2024,09/18/2023,Adoption,,Dog,Spayed Female,10 months,German Shepherd Mix,Black/Tan
A906565,,07/26/2024 04:45:00 PM,Jul 2024,05/07/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby
A909622,,07/26/2024 05:04:00 PM,Jul 2024,03/26/2024,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair,Black
A908886,Drako,07/26/2024 05:24:00 PM,Jul 2024,07/07/2022,Adoption,,Dog,Neutered Male,2 years,Staffordshire Mix,Blue/White
A909248,Rajah,07/26/2024 05:25:00 PM,Jul 2024,07/12/2022,Adoption,,Dog,Spayed Female,2 years,Rottweiler,Black/Brown
A907590,*Gigi,07/26/2024 05:29:00 PM,Jul 2024,12/17/2023,Adoption,,Dog,Spayed Female,7 months,Blue Lacy/Labrador Retriever,Blue/White
A909386,*Coconut Tree,07/26/2024 05:40:00 PM,Jul 2024,07/14/2022,Adoption,,Dog,Spayed Female,2 years,Siberian Husky,Black/White
A908066,*Cheez-It,07/26/2024 05:44:00 PM,Jul 2024,10/24/2022,Adoption,,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Orange Tabby
A908528,,07/26/2024 05:46:00 PM,Jul 2024,05/23/2024,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair,White/Black
A908526,,07/26/2024 05:46:00 PM,Jul 2024,05/23/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Black
A908345,,07/26/2024 05:48:00 PM,Jul 2024,05/13/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Black
A908344,,07/26/2024 05:48:00 PM,Jul 2024,05/13/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,White
A906697,*Daisy,07/26/2024 06:00:00 PM,Jul 2024,04/14/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Torbie/White
A908231,*Snow White,07/26/2024 06:03:00 PM,Jul 2024,12/28/2022,Adoption,,Dog,Spayed Female,1 year,Great Pyrenees,White
A909720,*Cupcake,07/26/2024 06:09:00 PM,Jul 2024,05/04/2024,Adoption,,Dog,Spayed Female,2 months,Great Pyrenees Mix,White
A840895,Rosalino,07/26/2024 06:24:00 PM,Jul 2024,08/17/2017,Adoption,,Dog,Neutered Male,6 years,Anatol Shepherd/Great Pyrenees,Buff/White
A910183,Milo,07/26/2024 06:30:00 PM,Jul 2024,01/26/2020,Transfer,Partner,Cat,Neutered Male,4 years,Siamese,Seal Point
A905063,Mingo,07/26/2024 06:31:00 PM,Jul 2024,05/29/2023,Adoption,,Dog,Neutered Male,1 year,Pit Bull Mix,White
A905077,*Lucien,07/26/2024 06:37:00 PM,Jul 2024,05/16/2022,Adoption,,Dog,Neutered Male,2 years,Labrador Retriever Mix,Red/White
A906696,Graham Cracker,07/26/2024 06:51:00 PM,Jul 2024,04/14/2024,,,Cat,Spayed Female,3 months,Domestic Shorthair,Torbie/White
A909896,Diego,07/27/2024 12:00:00 AM,Jul 2024,07/23/2023,Transfer,Partner,Dog,Intact Male,1 year,Great Dane/American Pit Bull Terrier,White/Black
A905777,,07/27/2024 07:57:00 AM,Jul 2024,04/24/2024,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair,Blue Tabby/White
A901972,*Norma,07/27/2024 11:13:00 AM,Jul 2024,04/12/2022,Adoption,,Dog,Spayed Female,2 years,Border Collie Mix,Chocolate/White
A907151,Sargent,07/27/2024 11:30:00 AM,Jul 2024,07/18/2022,Adoption,,Dog,Neutered Male,2 years,Labrador Retriever Mix,Black/White
A910237,,07/27/2024 12:20:00 PM,Jul 2024,07/12/2024,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair,Cream Tabby
A910238,,07/27/2024 12:21:00 PM,Jul 2024,07/12/2024,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair,Orange Tabby/White
A910205,,07/27/2024 12:22:00 PM,Jul 2024,07/19/2024,Transfer,Partner,Cat,Intact Female,1 weeks,Domestic Shorthair,Torbie
A910204,,07/27/2024 12:22:00 PM,Jul 2024,07/19/2024,Transfer,Partner,Cat,Intact Male,1 weeks,Domestic Shorthair,Brown Tabby
A910203,,07/27/2024 12:22:00 PM,Jul 2024,07/19/2024,Transfer,Partner,Cat,Intact Male,1 weeks,Domestic Shorthair,Gray Tabby
A910202,,07/27/2024 12:22:00 PM,Jul 2024,07/19/2024,Transfer,Partner,Cat,Intact Male,1 weeks,Domestic Shorthair,Brown Tabby
A910180,Chico,07/27/2024 12:33:00 PM,Jul 2024,10/26/2023,Return to Owner,,Dog,Intact Male,9 months,Chihuahua Shorthair,Brown/White
A909148,*Soda Pop,07/27/2024 12:43:00 PM,Jul 2024,07/10/2018,Adoption,,Dog,Spayed Female,6 years,German Shepherd,Brown/Black
A708364,*Casstopher,07/27/2024 12:53:00 PM,Jul 2024,01/26/2015,Adoption,,Cat,Neutered Male,9 years,Domestic Shorthair Mix,Brown Tabby
A906543,*Pecan Sandy,07/27/2024 01:53:00 PM,Jul 2024,04/21/2024,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Tabby
A906550,*Milano,07/27/2024 02:01:00 PM,Jul 2024,04/21/2024,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Tabby
A896850,*Buddy,07/27/2024 02:18:00 PM,Jul 2024,01/22/2023,Adoption,Foster,Dog,Neutered Male,1 year,Pit Bull Mix,Blue/White
A897695,*Jo,07/27/2024 02:28:00 PM,Jul 2024,02/05/2009,Adoption,Foster,Dog,Spayed Female,15 years,Chinese Crested Mix,Black/White
A897696,*Amy,07/27/2024 02:34:00 PM,Jul 2024,02/05/2009,Adoption,Foster,Dog,Spayed Female,15 years,Chinese Crested Mix,Black/White
A908271,Max,07/27/2024 02:52:00 PM,Jul 2024,06/27/2020,Adoption,,Dog,Neutered Male,4 years,Chinese Sharpei,Tan
A907757,*Ninja,07/27/2024 02:55:00 PM,Jul 2024,04/29/2024,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair,Brown Tiger
A907931,*Gracie,07/27/2024 03:02:00 PM,Jul 2024,06/24/2023,Adoption,,Dog,Spayed Female,1 year,Pointer/Pit Bull,Chocolate/White
A904591,,07/27/2024 03:05:00 PM,Jul 2024,04/17/2024,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair,Cream Tabby/White
A904590,,07/27/2024 03:11:00 PM,Jul 2024,04/17/2024,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Longhair,Cream Tabby/White
A905240,Carmela,07/27/2024 03:28:00 PM,Jul 2024,05/23/2022,Adoption,Foster,Dog,Spayed Female,2 years,Black Mouth Cur Mix,Tan
A904818,*Lumi,07/27/2024 03:44:00 PM,Jul 2024,05/23/2022,Adoption,Foster,Dog,Spayed Female,2 years,Cardigan Welsh Corgi Mix,Tan/White
A907759,*Simon,07/27/2024 03:51:00 PM,Jul 2024,05/18/2024,Adoption,Foster,Cat,Neutered Male,2 months,Siamese,Lynx Point
A910250,Unknown,07/27/2024 03:57:00 PM,Jul 2024,06/27/2024,Transfer,Partner,Cat,Unknown,4 weeks,Domestic Shorthair,Blue
A910251,Unknown,07/27/2024 03:57:00 PM,Jul 2024,06/27/2024,Transfer,Partner,Cat,Unknown,4 weeks,Domestic Shorthair,Blue
A904408,*Thomas Catterton,07/27/2024 04:03:00 PM,Jul 2024,04/24/2024,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair,Cream Tabby
A902439,Tito,07/27/2024 04:09:00 PM,Jul 2024,04/17/2022,Adoption,,Cat,Neutered Male,2 years,Domestic Shorthair,Brown Tabby
A905667,*Kiwi,07/27/2024 04:18:00 PM,Jul 2024,05/08/2024,Adoption,Foster,Dog,Spayed Female,2 months,Cardigan Welsh Corgi Mix,White
A906343,Levi,07/27/2024 04:24:00 PM,Jul 2024,06/03/2018,Adoption,,Dog,Neutered Male,6 years,German Shepherd,Brown/Black
A906547,*Biscotti,07/27/2024 04:26:00 PM,Jul 2024,04/21/2024,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair,Brown Tabby
A906553,*Oreo,07/27/2024 04:31:00 PM,Jul 2024,04/28/2024,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair,Black/White
A904391,,07/27/2024 04:38:00 PM,Jul 2024,04/17/2024,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Tabby
A905642,*Gumbo,07/27/2024 04:46:00 PM,Jul 2024,04/20/2024,Adoption,Foster,Dog,Neutered Male,3 months,Doberman Pinsch,Black
A853417,Beau,07/27/2024 04:55:00 PM,Jul 2024,08/18/2021,Adoption,,Dog,Neutered Male,2 years,Labrador Retriever Mix,Cream
A906718,*Summer Breeze,07/27/2024 04:55:00 PM,Jul 2024,04/21/2024,Adoption,Foster,Dog,Spayed Female,3 months,Labrador Retriever,Black/Black
A896121,Wiggles,07/27/2024 05:34:00 PM,Jul 2024,03/07/2023,Adoption,Foster,Dog,Neutered Male,1 year,Vizsla Mix,Red
A910269,Duke,07/27/2024 09:33:00 PM,Jul 2024,07/27/2016,Return to Owner,Field,Dog,Unknown,8 years,Basset Hound Mix,Black/White
A909886,,07/28/2024 08:59:00 AM,Jul 2024,09/22/2023,Disposal,,Cat,Unknown,10 months,Domestic Shorthair,Brown Tabby
A910021,,07/28/2024 09:00:00 AM,Jul 2024,07/24/2012,Disposal,,Cat,Spayed Female,12 years,Domestic Shorthair Mix,Brown Tabby
A910041,,07/28/2024 09:01:00 AM,Jul 2024,07/24/2022,Disposal,,Cat,Unknown,2 years,Domestic Shorthair,Gray/Black
A910284,Oreo,07/28/2024 10:23:00 AM,Jul 2024,07/28/2019,Transfer,Partner,Dog,Intact Female,5 years,Australian Cattle Dog,Gray/Black
A909565,*Home Slice,07/28/2024 12:04:00 PM,Jul 2024,05/02/2024,Adoption,,Dog,Neutered Male,2 months,Australian Cattle Dog Mix,Brown/White
A910263,Ruger,07/28/2024 12:35:00 PM,Jul 2024,07/27/2022,Return to Owner,,Dog,Intact Male,2 years,Anatol Shepherd Mix,Tan/White
A910300,,07/28/2024 01:04:00 PM,Jul 2024,07/21/2024,Transfer,Partner,Cat,Intact Male,1 week,Domestic Shorthair,Brown Tabby
A910283,,07/28/2024 01:06:00 PM,Jul 2024,07/18/2024,Transfer,Partner,Cat,Intact Male,1 weeks,Domestic Shorthair,Cream Tabby/White
A907223,*Rimfire,07/28/2024 02:02:00 PM,Jul 2024,04/12/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Tabby/Gray
A910275,Zeus,07/28/2024 03:06:00 PM,Jul 2024,07/27/2016,Return to Owner,,Dog,Neutered Male,8 years,Shih Tzu Mix,Cream
A901906,*Tyson,07/28/2024 04:11:00 PM,Jul 2024,11/15/2022,Adoption,,Dog,Neutered Male,1 year,Black Mouth Cur,Tan/Black
A904405,*Penelope Catterton,07/28/2024 04:12:00 PM,Jul 2024,05/09/2022,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair,Torbie/White
A905659,*Tori,07/28/2024 04:12:00 PM,Jul 2024,05/23/2023,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair,Tortie
A862258,Flame,07/28/2024 04:26:00 PM,Jul 2024,07/23/2020,Return to Owner,,Dog,Intact Female,4 years,Labrador Retriever/Pit Bull,Black/White
A883868,Frankie,07/28/2024 04:49:00 PM,Jul 2024,10/07/2019,Adoption,,Dog,Neutered Male,4 years,Pit Bull Mix,Black/White
A909817,Manchas,07/28/2024 05:29:00 PM,Jul 2024,05/21/2024,Adoption,,Other,Intact Female,2 months,Guinea Pig,Brown/White
A901869,Solie,07/28/2024 06:23:00 PM,Jul 2024,04/09/2023,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair,Tortie
A909834,,07/28/2024 07:47:00 PM,Jul 2024,07/22/2023,Euthanasia,Rabies Risk,Other,Unknown,1 year,Bat/Mex Free-Tail,Brown
A910259,Unknown,07/28/2024 07:48:00 PM,Jul 2024,07/27/2022,Euthanasia,Rabies Risk,Other,Unknown,2 years,Skunk,Black/White
A909832,Tommy,07/29/2024 07:45:00 AM,Jul 2024,07/27/2020,Transfer,Snr,Cat,Intact Male,4 years,Domestic Shorthair,Black/White
A910132,,07/29/2024 07:45:00 AM,Jul 2024,07/25/2023,Transfer,Snr,Cat,Intact Female,1 year,Domestic Shorthair,Black
A910177,Molly,07/29/2024 10:25:00 AM,Jul 2024,03/26/2024,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair,Brown Tabby/White
A796444,Cookie,07/29/2024 11:07:00 AM,Jul 2024,06/01/2017,Return to Owner,,Dog,Spayed Female,7 years,Pit Bull,White
A905329,Luke,07/29/2024 11:14:00 AM,Jul 2024,01/26/2024,Adoption,,Dog,Neutered Male,6 months,German Shepherd Mix,Brown/Gray
A910195,Luna,07/29/2024 11:57:00 AM,Jul 2024,07/26/2020,Return to Owner,,Dog,Intact Female,4 years,Alaskan Husky,White
A910196,Duke,07/29/2024 11:59:00 AM,Jul 2024,07/26/2021,Return to Owner,,Dog,Intact Male,3 years,Alaskan Husky,Black/White
A909172,*Ray,07/29/2024 12:15:00 PM,Jul 2024,07/11/2012,Transfer,Partner,Cat,Intact Male,12 years,Domestic Shorthair,Blue
A895946,Kobe,07/29/2024 12:43:00 PM,Jul 2024,01/06/2022,Adoption,,Dog,Neutered Male,2 years,Plott Hound Mix,Brown Brindle
A849974,Little Tank,07/29/2024 01:18:00 PM,Jul 2024,07/16/2020,Adoption,,Dog,Neutered Male,4 years,Labrador Retriever/Pit Bull,Black/White
A900415,Hot Pocket,07/29/2024 01:38:00 PM,Jul 2024,03/19/2021,Adoption,,Dog,Neutered Male,3 years,Labrador Retriever Mix,Tan/White
A910103,,07/29/2024 03:48:00 PM,Jul 2024,05/25/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Blue Tabby
A907848,,07/29/2024 04:01:00 PM,Jul 2024,04/29/2024,Adoption,,Cat,Spayed Female,2 months,Siamese,Lilac Point
A908038,Olympia,07/29/2024 04:11:00 PM,Jul 2024,06/24/2023,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair,Black
A909945,,07/29/2024 04:17:00 PM,Jul 2024,04/29/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby/White
A910119,,07/29/2024 04:43:00 PM,Jul 2024,05/17/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Medium Hair,White/Flame Point
A910190,,07/29/2024 04:50:00 PM,Jul 2024,02/26/2024,Adoption,,Cat,Neutered Male,5 months,Domestic Shorthair,Brown Tabby
A909998,*Stripe,07/29/2024 04:55:00 PM,Jul 2024,05/28/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Black/White
A906642,Cherry,07/29/2024 05:05:00 PM,Jul 2024,02/04/2024,Adoption,,Dog,Spayed Female,5 months,Pit Bull,Chocolate/White
A907175,*Mila,07/29/2024 05:14:00 PM,Jul 2024,05/03/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby
A907651,*Nellie,07/29/2024 05:18:00 PM,Jul 2024,04/18/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Tabby
A906825,Toffee,07/29/2024 05:24:00 PM,Jul 2024,06/07/2017,Adoption,,Dog,Spayed Female,7 years,Rottweiler Mix,Black/Brown
A906736,*Grant,07/29/2024 05:41:00 PM,Jul 2024,04/14/2024,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,Brown Tabby/White
A909995,*Gizmo,07/29/2024 05:48:00 PM,Jul 2024,05/28/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Blue/White
A895479,*Boot Scootin',07/29/2024 05:52:00 PM,Jul 2024,12/29/2022,Adoption,,Dog,Spayed Female,1 year,Pit Bull,Blue
A909700,,07/29/2024 06:06:00 PM,Jul 2024,03/19/2024,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair,Brown Tabby
A907191,,07/29/2024 06:18:00 PM,Jul 2024,05/06/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby
A910176,Simon,07/29/2024 06:33:00 PM,Jul 2024,03/26/2024,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair,Orange Tabby/White
A908104,Coco,07/29/2024 06:36:00 PM,Jul 2024,05/14/2024,Adoption,,Dog,Neutered Male,2 months,German Shepherd Mix,Brown/Black
A910384,Shadow,07/29/2024 06:37:00 PM,Jul 2024,03/15/2024,Return to Owner,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Brown Tabby
A906888,,07/29/2024 06:44:00 PM,Jul 2024,04/28/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Brown Tabby/White
A906886,,07/29/2024 06:44:00 PM,Jul 2024,04/28/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Torbie
A907192,,07/29/2024 06:51:00 PM,Jul 2024,05/06/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby
A907190,,07/29/2024 06:51:00 PM,Jul 2024,05/06/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby
A905755,*Treatie,07/29/2024 07:01:00 PM,Jul 2024,04/25/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Blue Tabby
A910340,,07/29/2024 07:09:00 PM,Jul 2024,06/22/2024,Transfer,Partner,Cat,Intact Female,1 month,Domestic Medium Hair,Brown Tabby
A910211,Candy,07/30/2024 10:42:00 AM,Jul 2024,06/07/2024,Adoption,,Dog,Neutered Male,1 month,Australian Shepherd Mix,Tricolor
A903550,*Prince,07/30/2024 11:21:00 AM,Jul 2024,04/23/2024,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Longhair Mix,Black/White
A907006,*Oreo,07/30/2024 11:28:00 AM,Jul 2024,04/26/2024,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair,Black/White
A904129,*Bootsy,07/30/2024 11:36:00 AM,Jul 2024,05/06/2024,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair,Brown Tabby
A905665,*Celis,07/30/2024 11:43:00 AM,Jul 2024,05/08/2024,Adoption,Foster,Dog,Neutered Male,2 months,Cardigan Welsh Corgi Mix,Cream/White
A910376,,07/30/2024 11:45:00 AM,Jul 2024,01/24/2024,Transfer,Partner,Bird,Unknown,6 months,Parrot,Green
A906922,*Nemo,07/30/2024 11:49:00 AM,Jul 2024,04/23/2024,Adoption,Foster,Dog,Spayed Female,3 months,Australian Cattle Dog Mix,Blue Tick/Black
A908248,*Zoey,07/30/2024 12:14:00 PM,Jul 2024,04/12/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Black/White
A908245,*Yola,07/30/2024 12:14:00 PM,Jul 2024,04/12/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Tabby
A910188,Larry,07/30/2024 12:31:00 PM,Jul 2024,02/26/2024,Adoption,,Cat,Neutered Male,5 months,Domestic Shorthair,Brown Tabby/White
A910172,,07/30/2024 01:39:00 PM,Jul 2024,07/26/2011,Euthanasia,Suffering,Cat,Intact Female,13 years,Domestic Shorthair,Brown Tabby/White
A909416,*David James,07/30/2024 01:42:00 PM,Jul 2024,07/15/2016,Transfer,Partner,Cat,Intact Male,8 years,Domestic Shorthair,Orange Tabby/White
A907512,Bella,07/30/2024 02:03:00 PM,Jul 2024,06/17/2022,Return to Owner,Prc,Dog,Intact Female,2 years,Doberman Pinsch,Blue/Tan
A907513,Lincoln,07/30/2024 02:04:00 PM,Jul 2024,06/17/2022,Return to Owner,Prc,Dog,Intact Male,2 years,Doberman Pinsch,Black/Tan
A910098,Pibe,07/30/2024 02:14:00 PM,Jul 2024,05/25/2024,Adoption,,Dog,Neutered Male,2 months,German Shepherd/Alaskan Husky,Tan/Black
A903527,*Liam,07/30/2024 02:19:00 PM,Jul 2024,02/15/2024,Adoption,,Dog,Neutered Male,5 months,Australian Cattle Dog Mix,Brown
A825625,Riley,07/30/2024 02:23:00 PM,Jul 2024,05/17/2019,Transfer,Partner,Dog,Neutered Male,5 years,American Bulldog Mix,White/Blue
A904130,*Tab,07/30/2024 02:45:00 PM,Jul 2024,05/06/2024,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair,Brown Tabby/White
A906183,*Maxwell,07/30/2024 03:01:00 PM,Jul 2024,04/04/2024,Adoption,Foster,Cat,Neutered Male,3 months,Siamese,Seal Point
A906745,*Jasmine,07/30/2024 03:09:00 PM,Jul 2024,06/06/2023,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair,Calico
A906468,,07/30/2024 03:12:00 PM,Jul 2024,05/09/2024,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby
A905314,*Thelma,07/30/2024 03:18:00 PM,Jul 2024,05/19/2022,Adoption,Foster,Dog,Spayed Female,2 years,Siberian Husky Mix,Brown/Black
A906577,*Stitch,07/30/2024 04:10:00 PM,Jul 2024,06/05/2023,Adoption,,Dog,Neutered Male,1 year,Pointer Mix,Black/White
A907262,*Cattails,07/30/2024 04:18:00 PM,Jul 2024,06/13/2022,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair,Blue Tabby/White
A904535,*Pickles,07/30/2024 04:31:00 PM,Jul 2024,06/01/2022,Adoption,,Dog,Neutered Male,2 years,Beagle,Brown
A908736,Basas,07/30/2024 04:45:00 PM,Jul 2024,01/05/2021,Adoption,,Dog,Neutered Male,3 years,Border Collie/Australian Cattle Dog,Tricolor
A909946,Wolfgang,07/30/2024 04:56:00 PM,Jul 2024,05/23/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Brown Tabby
A909897,*Texas Sheet Cake,07/30/2024 05:08:00 PM,Jul 2024,01/23/2023,Adoption,,Dog,Spayed Female,1 year,Chihuahua Shorthair/Labrador Retriever,Black/White
A909228,,07/30/2024 05:33:00 PM,Jul 2024,07/12/2023,Transfer,Partner,Dog,Intact Male,1 year,Plott Hound Mix,Brown Brindle
A905828,*Twister,07/30/2024 05:58:00 PM,Jul 2024,04/27/2024,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,Black/White
A905744,*Top Hat,07/30/2024 05:58:00 PM,Jul 2024,04/12/2024,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,White/Black
A908686,,07/30/2024 06:22:00 PM,Jul 2024,07/03/2024,Died,In Kennel,Cat,Intact Male,3 weeks,Domestic Shorthair,Blue Tabby
A907193,,07/30/2024 06:36:00 PM,Jul 2024,05/06/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Blue Cream
A909650,,07/30/2024 07:16:00 PM,Jul 2024,07/19/2023,Return to Owner,,Dog,Intact Female,1 year,Dachshund,Brown/White
A909646,,07/30/2024 07:19:00 PM,Jul 2024,07/19/2021,Return to Owner,,Dog,Intact Female,3 years,Dachshund,Brown
A909647,,07/30/2024 07:20:00 PM,Jul 2024,07/19/2023,Return to Owner,,Dog,Intact Female,1 year,Dachshund,Brown
A909654,,07/30/2024 07:21:00 PM,Jul 2024,01/19/2023,Return to Owner,,Dog,Intact Male,1 year,Dachshund,Brown Merle
A907412,*Damon,07/31/2024 10:53:00 AM,Jul 2024,03/01/2024,Adoption,Foster,Dog,Neutered Male,4 months,Boxer Mix,Brown Brindle/White
A904155,*Bubbles,07/31/2024 11:00:00 AM,Jul 2024,01/07/2024,Adoption,Foster,Cat,Spayed Female,6 months,Domestic Shorthair,Cream Tabby/White
A910385,,07/31/2024 11:10:00 AM,Jul 2024,07/29/2022,Euthanasia,Rabies Risk,Other,Unknown,2 years,Bat,Brown/Black
A910124,Caramel,07/31/2024 11:28:00 AM,Jul 2024,05/10/2024,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever/German Shepherd,Brown/White
A896836,Lyric,07/31/2024 11:31:00 AM,Jul 2024,01/22/2023,Adoption,Foster,Dog,Spayed Female,1 year,German Shepherd Mix,Brown/Black
A910115,,07/31/2024 11:35:00 AM,Jul 2024,06/01/2024,Adoption,,Cat,Spayed Female,1 month,Domestic Shorthair,Black/White
A910363,Thaddeus,07/31/2024 01:05:00 PM,Jul 2024,12/01/2017,Return to Owner,,Dog,Neutered Male,6 years,Miniature Schnauzer Mix,Gray
A905385,*Dogwood,07/31/2024 02:00:00 PM,Jul 2024,04/28/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Orange Tabby
A910477,,07/31/2024 02:14:00 PM,Jul 2024,07/01/2024,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair,Black
A910500,,07/31/2024 03:00:00 PM,Jul 2024,07/09/2024,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Medium Hair,Tortie
A910499,,07/31/2024 03:00:00 PM,Jul 2024,07/09/2024,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Medium Hair,Tortie
A910501,,07/31/2024 03:00:00 PM,Jul 2024,07/09/2024,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Medium Hair,Tortie
A910256,,07/31/2024 03:03:00 PM,Jul 2024,06/15/2024,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair,Orange Tabby
A902172,*Knight,07/31/2024 03:35:00 PM,Jul 2024,04/13/2022,Adoption,Foster,Cat,Neutered Male,2 years,Domestic Shorthair,Black
A905386,*Ceylon,07/31/2024 03:37:00 PM,Jul 2024,04/28/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Orange Tabby
A909951,Birdie,07/31/2024 04:07:00 PM,Jul 2024,03/23/2024,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair,Brown Tabby/White
A910227,Diamond,07/31/2024 04:18:00 PM,Jul 2024,07/27/2021,Return to Owner,,Dog,Spayed Female,3 years,Australian Cattle Dog Mix,Black/White
A906530,,07/31/2024 04:21:00 PM,Jul 2024,04/22/2024,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair,Calico
A905227,*Saturday,07/31/2024 04:22:00 PM,Jul 2024,04/28/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Torbie
A905226,*Sunday,07/31/2024 04:22:00 PM,Jul 2024,04/28/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Tabby
A909829,*Corduroy,07/31/2024 05:14:00 PM,Jul 2024,03/22/2024,Adoption,,Dog,Neutered Male,4 months,Belgian Malinois/Great Pyrenees,Fawn/Black
A909188,Coco,07/31/2024 05:30:00 PM,Jul 2024,01/11/2024,Adoption,,Dog,Spayed Female,6 months,Labrador Retriever Mix,Black/Tan
A905383,*Axel,07/31/2024 06:01:00 PM,Jul 2024,04/28/2024,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,Brown Tabby
A905382,*Bergamot,07/31/2024 06:01:00 PM,Jul 2024,04/28/2024,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,Brown Tabby
